45;0;0
0;46.76289839;64
1;74.51299281;64
2;96.24400731;64
2;112.7067434;64
2;124.6063293;64
2;132.6022201;64
2;137.3081977;64
1;139.2923708;64
2;139.0771749;64
2;137.1393722;64
4;133.9100518;64
1;129.7746296;64
2;125.0728483;64
1;120.0987774;64
2;115.1008131;64
1;110.2816785;64
2;105.7984235;64
1;101.7624248;64
0;98.23938587;64
0;95.24933697;64
0;92.76663519;64
0;90.71996441;64
0;88.99233531;64
0;87.42108537;64
0;85.79787887;64
0;83.86870689;64
0;81.33388731;64
0;77.84806481;64
0;73.02021087;64
0;66.41362377;64
0;57.54592859;64
0;45.88907721;64
0;30.86934831;64
0;11.86734737;64
0;10;64
0;10;64
0;10;64
0;10;64
0;10;64
0;10;64
0;10;64
0;10;64
0;10;64
0;10;64
0;10;64
