25;0;0
0;63.07;42.0466666666667
0;100.912;67.2746666666667
0;138.754;92.5026666666667
1;176.596;117.730666666667
3;214.438;142.958666666667
0;252.28;168.186666666667
7;252.28;168.186666666667
5;252.28;168.186666666667
4;252.28;168.186666666667
2;252.28;168.186666666667
8;252.28;168.186666666667
2;252.28;168.186666666667
8;252.28;168.186666666667
0;252.28;168.186666666667
1;252.28;168.186666666667
2;252.28;168.186666666667
1;252.28;168.186666666667
0;220.745;147.163333333333
0;189.21;126.14
0;157.675;105.116666666667
0;126.14;84.0933333333333
0;94.605;63.07
0;63.07;42.0466666666667
0;31.535;21.0233333333333
0;0;0
