1;41.65719812;-14.30251702;63.5535372;204.7292951;81.5152427;-22.46261338;1.213482506;0.538418364
1;42.68648234;-16.15995283;67.00251646;5.297961697;53.49342903;21.54560596;0.882476042;0.521092949
2;28.07846724;-13.0598029;57.07161073;215.6532593;91.45035064;-10.70414905;0.752875975;0.536458304
2;29.94648781;-14.22409475;59.43083805;200.4460902;76.9330133;1.480281963;0.918523897;0.757096881
3;4.466179244;-8.287507271;56.80852768;274.169417;84.03221947;-41.31995205;0.915433043;0.707313791
3;3.635972302;-6.565503679;60.10588537;-5.695356638;43.10543612;-35.66844037;1.154164819;0.401071655
4;-11.11352314;-12.99493047;52.19352102;189.1819646;49.00816853;17.33919555;0.977257766;0.470461927
4;-9.183125318;-12.74948482;53.98029037;15.472981;61.74403631;2.307863061;1.089614558;0.736603168
5;-4.367319006;20.66048174;56.5330112;227.897282;69.4116015;-22.5437;1.004218443;0.862509523
5;-4.755705888;23.27083006;57.32444978;255.8341126;65.04818626;-51.63006267;1.145735042;0.442343134
6;-75.17427268;8.759656586;58.28389245;289.6419868;95.56002995;-6.269573555;0.637005582;0.432966185
6;-76.19079389;9.222302935;59.23662034;-7.32712026;51.29601014;-2.079826272;0.726873667;0.246056503
1;131.615781;14.45884881;53.89172484;198.30872;66.94212649;-10.26101041;0.938906637;0.539696133
1;132.1751122;14.36339759;55.52647919;19.92109961;57.37358721;8.580344564;0.588322484;0.475367913
2;136.6415944;18.58821913;68.92465601;183.2357081;48.12969395;-7.261469754;1.146783983;0.529797682
2;135.1193882;20.26055319;68.4328247;160.6705955;86.25295108;-25.74673502;0.808459485;0.545448088
3;124.350727;22.90432868;64.92195253;245.7720377;71.04230195;-31.41269836;1.240183761;0.675347188
3;126.2629937;22.38221011;66.14571608;56.15143391;45.25459478;-31.19777127;1.117931481;0.38122242
4;87.72997178;16.56609246;58.48864996;11.49745241;44.3308748;-4.565572991;1.131724736;0.545876624
5;88.24267185;3.725007075;55.70612628;54.51617588;64.23996996;-5.162564998;0.782437308;0.574346971
5;91.69254684;0.736388709;58.95280462;161.2141597;104.9841916;-41.71976366;0.699066043;0.418012382
6;76.64502231;33.6231437;59.03277601;-11.4683922;53.07763006;-9.00774635;1.408361085;0.696430692
6;76.49187731;33.04612947;60.20394058;335.7118866;74.71861656;-13.29939683;0.686490063;0.487591251
1;240.1483945;14.29147566;49.29903149;167.0636305;48.98986539;14.24284748;0.991088767;0.556654661
1;238.2777561;17.19605839;49.9630635;306.7434464;81.61982588;-94.85501942;0.99022664;0.85124058
2;236.1076236;14.50725209;50.88498917;222.7537634;93.98409801;-48.30526364;0.616595951;0.860127991
2;237.5909198;16.19874234;51.53083239;224.2585369;84.53362947;-66.11879861;0.863196587;0.572552646
3;210.3541512;9.770612651;60.85709101;206.9999445;75.42251736;-52.19484656;1.17912897;0.619277514
3;208.9312654;10.58833793;63.26507983;-0.06789762;43.86843489;-48.20690608;1.586654059;0.564861263
4;165.0275814;21.25599615;70.29988085;-9.287998169;59.65104194;-50.57039417;1.356658876;0.367445822
4;166.1633164;19.25394732;71.08420334;102.5797044;27.50316882;70.90488862;0.549722863;0.468997655
5;175.0517959;0.053043976;54.57814655;270.4065531;71.85851278;-46.49054764;0.918675834;0.495991299
5;174.5256009;0.098277974;54.94935733;-7.703634051;65.57490904;-47.19676784;1.187946221;0.778744468
6;153.5923208;0.396379529;46.45204421;265.2492564;81.75808552;-24.11437228;0.843279527;0.728990052
6;155.2091829;0.725249648;48.08531706;243.4975322;77.28285857;-62.48545043;1.279929047;0.874470388
